result_table,result_row,field,value
cab_tr_dense_small_cplex,38,instance_name,cab10_tight_q4_a070
cab_tr_dense_small_cplex,38,source,cab
cab_tr_dense_small_cplex,38,nodes,10
cab_tr_dense_small_cplex,38,setting,tight
cab_tr_dense_small_cplex,38,q,4
cab_tr_dense_small_cplex,38,alpha,0.7
cab_tr_dense_small_cplex,38,time_limit_s,600.0
cab_tr_dense_small_cplex,38,status_class,certified_optimal
cab_tr_dense_small_cplex,38,objective,397362.8756835786
cab_tr_dense_small_cplex,38,best_bound,397362.8756835786
cab_tr_dense_small_cplex,38,gap,0.0
cab_tr_dense_small_cplex,38,runtime_s,0.7594990730285645
cab_tr_dense_small_cplex,39,instance_name,cab10_tight_q4_a080
cab_tr_dense_small_cplex,39,source,cab
cab_tr_dense_small_cplex,39,nodes,10
cab_tr_dense_small_cplex,39,setting,tight
cab_tr_dense_small_cplex,39,q,4
cab_tr_dense_small_cplex,39,alpha,0.8
cab_tr_dense_small_cplex,39,time_limit_s,600.0
cab_tr_dense_small_cplex,39,status_class,certified_optimal
cab_tr_dense_small_cplex,39,objective,448266.25753057847
cab_tr_dense_small_cplex,39,best_bound,448266.25753057847
cab_tr_dense_small_cplex,39,gap,0.0
cab_tr_dense_small_cplex,39,runtime_s,1.3443753719329834
cab_tr_dense_small_cplex,40,instance_name,cab10_tight_q4_a090
cab_tr_dense_small_cplex,40,source,cab
cab_tr_dense_small_cplex,40,nodes,10
cab_tr_dense_small_cplex,40,setting,tight
cab_tr_dense_small_cplex,40,q,4
cab_tr_dense_small_cplex,40,alpha,0.9
cab_tr_dense_small_cplex,40,time_limit_s,600.0
cab_tr_dense_small_cplex,40,status_class,certified_optimal
cab_tr_dense_small_cplex,40,objective,499169.6393775782
cab_tr_dense_small_cplex,40,best_bound,499169.6393775782
cab_tr_dense_small_cplex,40,gap,0.0
cab_tr_dense_small_cplex,40,runtime_s,0.9575810432434082
cab_tr_dense_small_cplex,41,instance_name,cab10_tight_q5_a020
cab_tr_dense_small_cplex,41,source,cab
cab_tr_dense_small_cplex,41,nodes,10
cab_tr_dense_small_cplex,41,setting,tight
cab_tr_dense_small_cplex,41,q,5
cab_tr_dense_small_cplex,41,alpha,0.2
cab_tr_dense_small_cplex,41,time_limit_s,600.0
cab_tr_dense_small_cplex,41,status_class,certified_optimal
cab_tr_dense_small_cplex,41,objective,142845.96644857974
cab_tr_dense_small_cplex,41,best_bound,142845.96644857974
cab_tr_dense_small_cplex,41,gap,0.0
cab_tr_dense_small_cplex,41,runtime_s,0.769399881362915
cab_tr_dense_small_cplex,42,instance_name,cab10_tight_q5_a030
cab_tr_dense_small_cplex,42,source,cab
cab_tr_dense_small_cplex,42,nodes,10
cab_tr_dense_small_cplex,42,setting,tight
cab_tr_dense_small_cplex,42,q,5
cab_tr_dense_small_cplex,42,alpha,0.3
cab_tr_dense_small_cplex,42,time_limit_s,600.0
cab_tr_dense_small_cplex,42,status_class,certified_optimal
cab_tr_dense_small_cplex,42,objective,193749.34829557955
cab_tr_dense_small_cplex,42,best_bound,193749.34829557955
cab_tr_dense_small_cplex,42,gap,0.0
cab_tr_dense_small_cplex,42,runtime_s,0.7414631843566895
cab_tr_dense_small_cplex,43,instance_name,cab10_tight_q5_a040
cab_tr_dense_small_cplex,43,source,cab
cab_tr_dense_small_cplex,43,nodes,10
cab_tr_dense_small_cplex,43,setting,tight
cab_tr_dense_small_cplex,43,q,5
cab_tr_dense_small_cplex,43,alpha,0.4
cab_tr_dense_small_cplex,43,time_limit_s,600.0
cab_tr_dense_small_cplex,43,status_class,certified_optimal
cab_tr_dense_small_cplex,43,objective,244652.73014257933
cab_tr_dense_small_cplex,43,best_bound,244652.73014257933
cab_tr_dense_small_cplex,43,gap,0.0
cab_tr_dense_small_cplex,43,runtime_s,1.2788572311401367
cab_tr_dense_small_cplex,44,instance_name,cab10_tight_q5_a050
cab_tr_dense_small_cplex,44,source,cab
cab_tr_dense_small_cplex,44,nodes,10
cab_tr_dense_small_cplex,44,setting,tight
cab_tr_dense_small_cplex,44,q,5
cab_tr_dense_small_cplex,44,alpha,0.5
cab_tr_dense_small_cplex,44,time_limit_s,600.0
cab_tr_dense_small_cplex,44,status_class,certified_optimal
cab_tr_dense_small_cplex,44,objective,295556.1119895791
cab_tr_dense_small_cplex,44,best_bound,295556.1119895791
cab_tr_dense_small_cplex,44,gap,0.0
cab_tr_dense_small_cplex,44,runtime_s,0.8105554580688477
cab_tr_dense_small_cplex,45,instance_name,cab10_tight_q5_a060
cab_tr_dense_small_cplex,45,source,cab
cab_tr_dense_small_cplex,45,nodes,10
cab_tr_dense_small_cplex,45,setting,tight
cab_tr_dense_small_cplex,45,q,5
cab_tr_dense_small_cplex,45,alpha,0.6
cab_tr_dense_small_cplex,45,time_limit_s,600.0
cab_tr_dense_small_cplex,45,status_class,certified_optimal
cab_tr_dense_small_cplex,45,objective,346459.49383657885
cab_tr_dense_small_cplex,45,best_bound,346459.49383657885
cab_tr_dense_small_cplex,45,gap,0.0
cab_tr_dense_small_cplex,45,runtime_s,0.7404060363769531
cab_tr_dense_small_cplex,46,instance_name,cab10_tight_q5_a070
cab_tr_dense_small_cplex,46,source,cab
cab_tr_dense_small_cplex,46,nodes,10
cab_tr_dense_small_cplex,46,setting,tight
cab_tr_dense_small_cplex,46,q,5
cab_tr_dense_small_cplex,46,alpha,0.7
cab_tr_dense_small_cplex,46,time_limit_s,600.0
cab_tr_dense_small_cplex,46,status_class,certified_optimal
cab_tr_dense_small_cplex,46,objective,397362.87568357866
cab_tr_dense_small_cplex,46,best_bound,397362.87568357866
cab_tr_dense_small_cplex,46,gap,0.0
cab_tr_dense_small_cplex,46,runtime_s,0.7030196189880371
cab_tr_dense_small_cplex,47,instance_name,cab10_tight_q5_a080
cab_tr_dense_small_cplex,47,source,cab
cab_tr_dense_small_cplex,47,nodes,10
cab_tr_dense_small_cplex,47,setting,tight
cab_tr_dense_small_cplex,47,q,5
cab_tr_dense_small_cplex,47,alpha,0.8
cab_tr_dense_small_cplex,47,time_limit_s,600.0
cab_tr_dense_small_cplex,47,status_class,certified_optimal
cab_tr_dense_small_cplex,47,objective,448266.25753057847
cab_tr_dense_small_cplex,47,best_bound,448266.25753057847
cab_tr_dense_small_cplex,47,gap,0.0
cab_tr_dense_small_cplex,47,runtime_s,0.73789381980896
cab_tr_dense_small_cplex,48,instance_name,cab10_tight_q5_a090
cab_tr_dense_small_cplex,48,source,cab
cab_tr_dense_small_cplex,48,nodes,10
cab_tr_dense_small_cplex,48,setting,tight
cab_tr_dense_small_cplex,48,q,5
cab_tr_dense_small_cplex,48,alpha,0.9
cab_tr_dense_small_cplex,48,time_limit_s,600.0
cab_tr_dense_small_cplex,48,status_class,certified_optimal
cab_tr_dense_small_cplex,48,objective,499169.6393775782
cab_tr_dense_small_cplex,48,best_bound,499169.6393775782
cab_tr_dense_small_cplex,48,gap,0.0
cab_tr_dense_small_cplex,48,runtime_s,0.7449698448181152
cab_tr_dense_small_cplex,49,instance_name,cab15_loose_q3_a020
cab_tr_dense_small_cplex,49,source,cab
cab_tr_dense_small_cplex,49,nodes,15
cab_tr_dense_small_cplex,49,setting,loose
cab_tr_dense_small_cplex,49,q,3
cab_tr_dense_small_cplex,49,alpha,0.2
cab_tr_dense_small_cplex,49,time_limit_s,600.0
cab_tr_dense_small_cplex,49,status_class,certified_optimal
cab_tr_dense_small_cplex,49,objective,147587.85162170732
cab_tr_dense_small_cplex,49,best_bound,147587.85162170732
cab_tr_dense_small_cplex,49,gap,0.0
cab_tr_dense_small_cplex,49,runtime_s,29.851216554641724
cab_tr_dense_small_cplex,50,instance_name,cab15_loose_q3_a030
cab_tr_dense_small_cplex,50,source,cab
cab_tr_dense_small_cplex,50,nodes,15
cab_tr_dense_small_cplex,50,setting,loose
cab_tr_dense_small_cplex,50,q,3
cab_tr_dense_small_cplex,50,alpha,0.3
cab_tr_dense_small_cplex,50,time_limit_s,600.0
cab_tr_dense_small_cplex,50,status_class,certified_optimal
cab_tr_dense_small_cplex,50,objective,198190.9130048862
cab_tr_dense_small_cplex,50,best_bound,198190.91300488624
cab_tr_dense_small_cplex,50,gap,0.0
cab_tr_dense_small_cplex,50,runtime_s,38.75512671470642
cab_tr_dense_small_cplex,51,instance_name,cab15_loose_q3_a040
cab_tr_dense_small_cplex,51,source,cab
cab_tr_dense_small_cplex,51,nodes,15
cab_tr_dense_small_cplex,51,setting,loose
cab_tr_dense_small_cplex,51,q,3
cab_tr_dense_small_cplex,51,alpha,0.4
cab_tr_dense_small_cplex,51,time_limit_s,600.0
cab_tr_dense_small_cplex,51,status_class,certified_optimal
cab_tr_dense_small_cplex,51,objective,248793.9743880651
cab_tr_dense_small_cplex,51,best_bound,248793.9743880651
cab_tr_dense_small_cplex,51,gap,0.0
cab_tr_dense_small_cplex,51,runtime_s,27.270723819732666
cab_tr_dense_small_cplex,52,instance_name,cab15_loose_q3_a050
cab_tr_dense_small_cplex,52,source,cab
cab_tr_dense_small_cplex,52,nodes,15
cab_tr_dense_small_cplex,52,setting,loose
cab_tr_dense_small_cplex,52,q,3
cab_tr_dense_small_cplex,52,alpha,0.5
cab_tr_dense_small_cplex,52,time_limit_s,600.0
cab_tr_dense_small_cplex,52,status_class,certified_optimal
cab_tr_dense_small_cplex,52,objective,299397.035771244
cab_tr_dense_small_cplex,52,best_bound,299397.035771244
cab_tr_dense_small_cplex,52,gap,0.0
cab_tr_dense_small_cplex,52,runtime_s,39.03200316429138
cab_tr_dense_small_cplex,53,instance_name,cab15_loose_q3_a060
cab_tr_dense_small_cplex,53,source,cab
cab_tr_dense_small_cplex,53,nodes,15
cab_tr_dense_small_cplex,53,setting,loose
cab_tr_dense_small_cplex,53,q,3
cab_tr_dense_small_cplex,53,alpha,0.6
cab_tr_dense_small_cplex,53,time_limit_s,600.0
cab_tr_dense_small_cplex,53,status_class,certified_optimal
cab_tr_dense_small_cplex,53,objective,350000.09715442284
cab_tr_dense_small_cplex,53,best_bound,350000.09715442284
cab_tr_dense_small_cplex,53,gap,0.0
cab_tr_dense_small_cplex,53,runtime_s,35.923192739486694
cab_tr_dense_small_cplex,54,instance_name,cab15_loose_q3_a070
cab_tr_dense_small_cplex,54,source,cab
cab_tr_dense_small_cplex,54,nodes,15
cab_tr_dense_small_cplex,54,setting,loose
cab_tr_dense_small_cplex,54,q,3
cab_tr_dense_small_cplex,54,alpha,0.7
cab_tr_dense_small_cplex,54,time_limit_s,600.0
cab_tr_dense_small_cplex,54,status_class,certified_optimal
cab_tr_dense_small_cplex,54,objective,400603.1585376017
cab_tr_dense_small_cplex,54,best_bound,400603.1585376017
cab_tr_dense_small_cplex,54,gap,0.0
cab_tr_dense_small_cplex,54,runtime_s,47.666958808898926
cab_tr_dense_small_cplex,55,instance_name,cab15_loose_q3_a080
cab_tr_dense_small_cplex,55,source,cab
cab_tr_dense_small_cplex,55,nodes,15
cab_tr_dense_small_cplex,55,setting,loose
cab_tr_dense_small_cplex,55,q,3
cab_tr_dense_small_cplex,55,alpha,0.8
cab_tr_dense_small_cplex,55,time_limit_s,600.0
cab_tr_dense_small_cplex,55,status_class,certified_optimal
cab_tr_dense_small_cplex,55,objective,451206.2199207806
cab_tr_dense_small_cplex,55,best_bound,451206.2199207806
cab_tr_dense_small_cplex,55,gap,0.0
cab_tr_dense_small_cplex,55,runtime_s,42.82905411720276
cab_tr_dense_small_cplex,56,instance_name,cab15_loose_q3_a090
cab_tr_dense_small_cplex,56,source,cab
cab_tr_dense_small_cplex,56,nodes,15
cab_tr_dense_small_cplex,56,setting,loose
cab_tr_dense_small_cplex,56,q,3
cab_tr_dense_small_cplex,56,alpha,0.9
cab_tr_dense_small_cplex,56,time_limit_s,600.0
cab_tr_dense_small_cplex,56,status_class,certified_optimal
cab_tr_dense_small_cplex,56,objective,501809.28130395943
cab_tr_dense_small_cplex,56,best_bound,501809.28130395955
cab_tr_dense_small_cplex,56,gap,0.0
cab_tr_dense_small_cplex,56,runtime_s,31.583393812179565
cab_tr_dense_small_cplex,57,instance_name,cab15_loose_q4_a020
cab_tr_dense_small_cplex,57,source,cab
cab_tr_dense_small_cplex,57,nodes,15
cab_tr_dense_small_cplex,57,setting,loose
cab_tr_dense_small_cplex,57,q,4
cab_tr_dense_small_cplex,57,alpha,0.2
cab_tr_dense_small_cplex,57,time_limit_s,600.0
cab_tr_dense_small_cplex,57,status_class,certified_optimal
cab_tr_dense_small_cplex,57,objective,146478.66292239478
cab_tr_dense_small_cplex,57,best_bound,146478.66292239478
cab_tr_dense_small_cplex,57,gap,0.0
cab_tr_dense_small_cplex,57,runtime_s,48.897022008895874
cab_tr_dense_small_cplex,58,instance_name,cab15_loose_q4_a030
cab_tr_dense_small_cplex,58,source,cab
cab_tr_dense_small_cplex,58,nodes,15
cab_tr_dense_small_cplex,58,setting,loose
cab_tr_dense_small_cplex,58,q,4
cab_tr_dense_small_cplex,58,alpha,0.3
cab_tr_dense_small_cplex,58,time_limit_s,600.0
cab_tr_dense_small_cplex,58,status_class,certified_optimal
cab_tr_dense_small_cplex,58,objective,197081.72430557368
cab_tr_dense_small_cplex,58,best_bound,197081.72430557368
cab_tr_dense_small_cplex,58,gap,0.0
cab_tr_dense_small_cplex,58,runtime_s,34.57300353050232
cab_tr_dense_small_cplex,59,instance_name,cab15_loose_q4_a040
cab_tr_dense_small_cplex,59,source,cab
cab_tr_dense_small_cplex,59,nodes,15
cab_tr_dense_small_cplex,59,setting,loose
cab_tr_dense_small_cplex,59,q,4
cab_tr_dense_small_cplex,59,alpha,0.4
cab_tr_dense_small_cplex,59,time_limit_s,600.0
cab_tr_dense_small_cplex,59,status_class,certified_optimal
cab_tr_dense_small_cplex,59,objective,247684.78568875257
cab_tr_dense_small_cplex,59,best_bound,247684.78568875257
cab_tr_dense_small_cplex,59,gap,0.0
cab_tr_dense_small_cplex,59,runtime_s,24.59211564064026
cab_tr_dense_small_cplex,60,instance_name,cab15_loose_q4_a050
cab_tr_dense_small_cplex,60,source,cab
cab_tr_dense_small_cplex,60,nodes,15
cab_tr_dense_small_cplex,60,setting,loose
cab_tr_dense_small_cplex,60,q,4
cab_tr_dense_small_cplex,60,alpha,0.5
cab_tr_dense_small_cplex,60,time_limit_s,600.0
cab_tr_dense_small_cplex,60,status_class,certified_optimal
cab_tr_dense_small_cplex,60,objective,298287.84707193146
cab_tr_dense_small_cplex,60,best_bound,298287.84707193146
cab_tr_dense_small_cplex,60,gap,0.0
cab_tr_dense_small_cplex,60,runtime_s,26.73471999168396
cab_tr_dense_small_cplex,61,instance_name,cab15_loose_q4_a060
cab_tr_dense_small_cplex,61,source,cab
cab_tr_dense_small_cplex,61,nodes,15
cab_tr_dense_small_cplex,61,setting,loose
cab_tr_dense_small_cplex,61,q,4
cab_tr_dense_small_cplex,61,alpha,0.6
cab_tr_dense_small_cplex,61,time_limit_s,600.0
cab_tr_dense_small_cplex,61,status_class,certified_optimal
cab_tr_dense_small_cplex,61,objective,348890.9084551103
cab_tr_dense_small_cplex,61,best_bound,348890.90845511033
cab_tr_dense_small_cplex,61,gap,0.0
cab_tr_dense_small_cplex,61,runtime_s,43.91282248497009
cab_tr_dense_small_cplex,62,instance_name,cab15_loose_q4_a070
cab_tr_dense_small_cplex,62,source,cab
cab_tr_dense_small_cplex,62,nodes,15
cab_tr_dense_small_cplex,62,setting,loose
cab_tr_dense_small_cplex,62,q,4
cab_tr_dense_small_cplex,62,alpha,0.7
cab_tr_dense_small_cplex,62,time_limit_s,600.0
cab_tr_dense_small_cplex,62,status_class,certified_optimal
cab_tr_dense_small_cplex,62,objective,399493.96983828914
cab_tr_dense_small_cplex,62,best_bound,399493.9698382892
cab_tr_dense_small_cplex,62,gap,0.0
cab_tr_dense_small_cplex,62,runtime_s,26.89646053314209
cab_tr_dense_small_cplex,63,instance_name,cab15_loose_q4_a080
cab_tr_dense_small_cplex,63,source,cab
cab_tr_dense_small_cplex,63,nodes,15
cab_tr_dense_small_cplex,63,setting,loose
cab_tr_dense_small_cplex,63,q,4
cab_tr_dense_small_cplex,63,alpha,0.8
cab_tr_dense_small_cplex,63,time_limit_s,600.0
cab_tr_dense_small_cplex,63,status_class,certified_optimal
cab_tr_dense_small_cplex,63,objective,450097.03122146806
cab_tr_dense_small_cplex,63,best_bound,450097.03122146806
cab_tr_dense_small_cplex,63,gap,0.0
cab_tr_dense_small_cplex,63,runtime_s,30.657161235809326
cab_tr_dense_small_cplex,64,instance_name,cab15_loose_q4_a090
cab_tr_dense_small_cplex,64,source,cab
cab_tr_dense_small_cplex,64,nodes,15
cab_tr_dense_small_cplex,64,setting,loose
cab_tr_dense_small_cplex,64,q,4
cab_tr_dense_small_cplex,64,alpha,0.9
cab_tr_dense_small_cplex,64,time_limit_s,600.0
cab_tr_dense_small_cplex,64,status_class,certified_optimal
cab_tr_dense_small_cplex,64,objective,500700.0926046469
cab_tr_dense_small_cplex,64,best_bound,500700.0926046469
cab_tr_dense_small_cplex,64,gap,0.0
cab_tr_dense_small_cplex,64,runtime_s,44.38804793357849
cab_tr_dense_small_cplex,65,instance_name,cab15_loose_q5_a020
cab_tr_dense_small_cplex,65,source,cab
cab_tr_dense_small_cplex,65,nodes,15
cab_tr_dense_small_cplex,65,setting,loose
cab_tr_dense_small_cplex,65,q,5
cab_tr_dense_small_cplex,65,alpha,0.2
cab_tr_dense_small_cplex,65,time_limit_s,600.0
cab_tr_dense_small_cplex,65,status_class,certified_optimal
cab_tr_dense_small_cplex,65,objective,145464.0721614674
cab_tr_dense_small_cplex,65,best_bound,145464.0721614674
cab_tr_dense_small_cplex,65,gap,0.0
cab_tr_dense_small_cplex,65,runtime_s,26.04245901107788
cab_tr_dense_small_cplex,66,instance_name,cab15_loose_q5_a030
cab_tr_dense_small_cplex,66,source,cab
cab_tr_dense_small_cplex,66,nodes,15
cab_tr_dense_small_cplex,66,setting,loose
cab_tr_dense_small_cplex,66,q,5
cab_tr_dense_small_cplex,66,alpha,0.3
cab_tr_dense_small_cplex,66,time_limit_s,600.0
cab_tr_dense_small_cplex,66,status_class,certified_optimal
cab_tr_dense_small_cplex,66,objective,196067.13354464623
cab_tr_dense_small_cplex,66,best_bound,196067.13354464626
cab_tr_dense_small_cplex,66,gap,0.0
cab_tr_dense_small_cplex,66,runtime_s,32.5797655582428
cab_tr_dense_small_cplex,67,instance_name,cab15_loose_q5_a040
cab_tr_dense_small_cplex,67,source,cab
cab_tr_dense_small_cplex,67,nodes,15
cab_tr_dense_small_cplex,67,setting,loose
cab_tr_dense_small_cplex,67,q,5
cab_tr_dense_small_cplex,67,alpha,0.4
cab_tr_dense_small_cplex,67,time_limit_s,600.0
cab_tr_dense_small_cplex,67,status_class,certified_optimal
cab_tr_dense_small_cplex,67,objective,246670.19492782513
cab_tr_dense_small_cplex,67,best_bound,246670.19492782513
cab_tr_dense_small_cplex,67,gap,0.0
cab_tr_dense_small_cplex,67,runtime_s,42.345593214035034
cab_tr_dense_small_cplex,68,instance_name,cab15_loose_q5_a050
cab_tr_dense_small_cplex,68,source,cab
cab_tr_dense_small_cplex,68,nodes,15
cab_tr_dense_small_cplex,68,setting,loose
cab_tr_dense_small_cplex,68,q,5
cab_tr_dense_small_cplex,68,alpha,0.5
cab_tr_dense_small_cplex,68,time_limit_s,600.0
cab_tr_dense_small_cplex,68,status_class,certified_optimal
cab_tr_dense_small_cplex,68,objective,297273.256311004
cab_tr_dense_small_cplex,68,best_bound,297273.256311004
cab_tr_dense_small_cplex,68,gap,0.0
cab_tr_dense_small_cplex,68,runtime_s,34.244855880737305
cab_tr_dense_small_cplex,69,instance_name,cab15_loose_q5_a060
cab_tr_dense_small_cplex,69,source,cab
cab_tr_dense_small_cplex,69,nodes,15
cab_tr_dense_small_cplex,69,setting,loose
cab_tr_dense_small_cplex,69,q,5
cab_tr_dense_small_cplex,69,alpha,0.6
cab_tr_dense_small_cplex,69,time_limit_s,600.0
cab_tr_dense_small_cplex,69,status_class,certified_optimal
cab_tr_dense_small_cplex,69,objective,347876.31769418286
cab_tr_dense_small_cplex,69,best_bound,347876.317694183
cab_tr_dense_small_cplex,69,gap,0.0
cab_tr_dense_small_cplex,69,runtime_s,38.77370285987854
cab_tr_dense_small_cplex,70,instance_name,cab15_loose_q5_a070
cab_tr_dense_small_cplex,70,source,cab
cab_tr_dense_small_cplex,70,nodes,15
cab_tr_dense_small_cplex,70,setting,loose
cab_tr_dense_small_cplex,70,q,5
cab_tr_dense_small_cplex,70,alpha,0.7
cab_tr_dense_small_cplex,70,time_limit_s,600.0
cab_tr_dense_small_cplex,70,status_class,certified_optimal
cab_tr_dense_small_cplex,70,objective,398479.3790773617
cab_tr_dense_small_cplex,70,best_bound,398479.3790773617
cab_tr_dense_small_cplex,70,gap,0.0
cab_tr_dense_small_cplex,70,runtime_s,32.55487418174744
cab_tr_dense_small_cplex,71,instance_name,cab15_loose_q5_a080
cab_tr_dense_small_cplex,71,source,cab
cab_tr_dense_small_cplex,71,nodes,15
cab_tr_dense_small_cplex,71,setting,loose
cab_tr_dense_small_cplex,71,q,5
cab_tr_dense_small_cplex,71,alpha,0.8
cab_tr_dense_small_cplex,71,time_limit_s,600.0
cab_tr_dense_small_cplex,71,status_class,certified_optimal
cab_tr_dense_small_cplex,71,objective,449082.4404605407
cab_tr_dense_small_cplex,71,best_bound,449082.4404605407
cab_tr_dense_small_cplex,71,gap,0.0
cab_tr_dense_small_cplex,71,runtime_s,26.10213565826416
cab_tr_dense_small_cplex,72,instance_name,cab15_loose_q5_a090
cab_tr_dense_small_cplex,72,source,cab
cab_tr_dense_small_cplex,72,nodes,15
cab_tr_dense_small_cplex,72,setting,loose
cab_tr_dense_small_cplex,72,q,5
cab_tr_dense_small_cplex,72,alpha,0.9
cab_tr_dense_small_cplex,72,time_limit_s,600.0
cab_tr_dense_small_cplex,72,status_class,certified_optimal
cab_tr_dense_small_cplex,72,objective,499685.5018437195
cab_tr_dense_small_cplex,72,best_bound,499685.50184371957
cab_tr_dense_small_cplex,72,gap,0.0
cab_tr_dense_small_cplex,72,runtime_s,35.49342632293701
cab_tr_dense_small_cplex,73,instance_name,cab15_tight_q3_a020
cab_tr_dense_small_cplex,73,source,cab
cab_tr_dense_small_cplex,73,nodes,15
cab_tr_dense_small_cplex,73,setting,tight
cab_tr_dense_small_cplex,73,q,3
cab_tr_dense_small_cplex,73,alpha,0.2
cab_tr_dense_small_cplex,73,time_limit_s,600.0
cab_tr_dense_small_cplex,73,status_class,certified_optimal
cab_tr_dense_small_cplex,73,objective,190441.20257529814
cab_tr_dense_small_cplex,73,best_bound,190441.20257529814
cab_tr_dense_small_cplex,73,gap,0.0
cab_tr_dense_small_cplex,73,runtime_s,19.19539713859558
cab_tr_dense_small_cplex,74,instance_name,cab15_tight_q3_a030
cab_tr_dense_small_cplex,74,source,cab
cab_tr_dense_small_cplex,74,nodes,15
cab_tr_dense_small_cplex,74,setting,tight
cab_tr_dense_small_cplex,74,q,3
cab_tr_dense_small_cplex,74,alpha,0.3
cab_tr_dense_small_cplex,74,time_limit_s,600.0
cab_tr_dense_small_cplex,74,status_class,certified_optimal
cab_tr_dense_small_cplex,74,objective,252647.64680652504
cab_tr_dense_small_cplex,74,best_bound,252647.64680652507
cab_tr_dense_small_cplex,74,gap,0.0
cab_tr_dense_small_cplex,74,runtime_s,19.07530164718628
cab_tr_dense_small_cplex,75,instance_name,cab15_tight_q3_a040
cab_tr_dense_small_cplex,75,source,cab
cab_tr_dense_small_cplex,75,nodes,15
cab_tr_dense_small_cplex,75,setting,tight
cab_tr_dense_small_cplex,75,q,3
cab_tr_dense_small_cplex,75,alpha,0.4
cab_tr_dense_small_cplex,75,time_limit_s,600.0
cab_tr_dense_small_cplex,75,status_class,certified_optimal
cab_tr_dense_small_cplex,75,objective,314854.091037752
cab_tr_dense_small_cplex,75,best_bound,314854.091037752
cab_tr_dense_small_cplex,75,gap,0.0
cab_tr_dense_small_cplex,75,runtime_s,21.613324403762817
cab_tr_dense_small_cplex,76,instance_name,cab15_tight_q3_a050
cab_tr_dense_small_cplex,76,source,cab
cab_tr_dense_small_cplex,76,nodes,15
cab_tr_dense_small_cplex,76,setting,tight
cab_tr_dense_small_cplex,76,q,3
cab_tr_dense_small_cplex,76,alpha,0.5
cab_tr_dense_small_cplex,76,time_limit_s,600.0
cab_tr_dense_small_cplex,76,status_class,certified_optimal
cab_tr_dense_small_cplex,76,objective,377060.53526897886
cab_tr_dense_small_cplex,76,best_bound,377060.53526897886
cab_tr_dense_small_cplex,76,gap,0.0
cab_tr_dense_small_cplex,76,runtime_s,17.584940433502197
cab_tr_dense_small_cplex,77,instance_name,cab15_tight_q3_a060
cab_tr_dense_small_cplex,77,source,cab
cab_tr_dense_small_cplex,77,nodes,15
cab_tr_dense_small_cplex,77,setting,tight
cab_tr_dense_small_cplex,77,q,3
cab_tr_dense_small_cplex,77,alpha,0.6
cab_tr_dense_small_cplex,77,time_limit_s,600.0
cab_tr_dense_small_cplex,77,status_class,certified_optimal
cab_tr_dense_small_cplex,77,objective,439266.9795002058
cab_tr_dense_small_cplex,77,best_bound,439266.9795002058
cab_tr_dense_small_cplex,77,gap,0.0
cab_tr_dense_small_cplex,77,runtime_s,16.23890781402588
cab_tr_dense_small_cplex,78,instance_name,cab15_tight_q3_a070
cab_tr_dense_small_cplex,78,source,cab
cab_tr_dense_small_cplex,78,nodes,15
cab_tr_dense_small_cplex,78,setting,tight
cab_tr_dense_small_cplex,78,q,3
cab_tr_dense_small_cplex,78,alpha,0.7
cab_tr_dense_small_cplex,78,time_limit_s,600.0
cab_tr_dense_small_cplex,78,status_class,certified_optimal
cab_tr_dense_small_cplex,78,objective,501473.42373143265
cab_tr_dense_small_cplex,78,best_bound,501473.42373143265
cab_tr_dense_small_cplex,78,gap,0.0
cab_tr_dense_small_cplex,78,runtime_s,22.87016463279724
cab_tr_dense_small_cplex,79,instance_name,cab15_tight_q3_a080
cab_tr_dense_small_cplex,79,source,cab
cab_tr_dense_small_cplex,79,nodes,15
cab_tr_dense_small_cplex,79,setting,tight
cab_tr_dense_small_cplex,79,q,3
cab_tr_dense_small_cplex,79,alpha,0.8
cab_tr_dense_small_cplex,79,time_limit_s,600.0
cab_tr_dense_small_cplex,79,status_class,certified_optimal
cab_tr_dense_small_cplex,79,objective,563679.8679626596
cab_tr_dense_small_cplex,79,best_bound,563679.8679626597
cab_tr_dense_small_cplex,79,gap,0.0
cab_tr_dense_small_cplex,79,runtime_s,15.937251567840576
cab_tr_dense_small_cplex,80,instance_name,cab15_tight_q3_a090
cab_tr_dense_small_cplex,80,source,cab
cab_tr_dense_small_cplex,80,nodes,15
cab_tr_dense_small_cplex,80,setting,tight
cab_tr_dense_small_cplex,80,q,3
cab_tr_dense_small_cplex,80,alpha,0.9
cab_tr_dense_small_cplex,80,time_limit_s,600.0
cab_tr_dense_small_cplex,80,status_class,certified_optimal
cab_tr_dense_small_cplex,80,objective,625886.3121938864
cab_tr_dense_small_cplex,80,best_bound,625886.3121938865
cab_tr_dense_small_cplex,80,gap,0.0
cab_tr_dense_small_cplex,80,runtime_s,18.10966157913208
cab_tr_dense_small_cplex,81,instance_name,cab15_tight_q4_a020
cab_tr_dense_small_cplex,81,source,cab
cab_tr_dense_small_cplex,81,nodes,15
cab_tr_dense_small_cplex,81,setting,tight
cab_tr_dense_small_cplex,81,q,4
cab_tr_dense_small_cplex,81,alpha,0.2
cab_tr_dense_small_cplex,81,time_limit_s,600.0
cab_tr_dense_small_cplex,81,status_class,certified_optimal
cab_tr_dense_small_cplex,81,objective,190201.413077168
cab_tr_dense_small_cplex,81,best_bound,190201.41307716802
cab_tr_dense_small_cplex,81,gap,0.0
